Recipient	pg_14682_TAS	pg_14687_TAS	pg_14689_TAS	pg_14690_TAS	pg_14693_TAS	pg_14702_TAS	pg_14709_TAS	pg_14711_TAS	pg_14712_TAS	pg_14718_TAS	pg_14720_TAS	pg_14725_VIC	pg_14735_VIC	pg_14747_VIC	pg_14749_VIC	pg_14753_VIC	pg_14755_VIC	pg_14756_VIC	pg_14757_VIC	pg_14758_VIC	pg_14759_VIC	pg_14761_VIC	pg_14762_VIC	pg_14763_VIC	pg_14764_VIC	pg_14766_VIC	pg_14767_VIC	pg_14768_VIC	pg_14769_VIC	pg_14770_VIC	pg_14771_VIC	pg_14776_VIC	pg_14777_VIC	pg_14778_VIC	pg_14779_VIC	pg_14781_VIC	pg_14783_VIC	pg_14784_VIC	pg_14785_VIC	pg_14786_VIC	pg_14787_VIC	pg_14789_VIC	pg_14790_VIC	pg_14791_VIC	pg_14792_VIC	pg_14793_VIC	pg_14796_VIC	pg_14798_VIC	pg_14799_VIC	pg_14800_VIC	pg_14810_VIC	pg_14812_VIC	pg_14814_VIC	pg_14815_VIC	pg_14818_VIC	pg_15516_CHI	pg_15518_CHI	pg_15520_CHI	pg_15529_CHI	pg_15535_CHI	pg_15537_CHI	pg_15538_CHI	pg_15541_CHI	pg_15545_CHI	pg_15546_CHI	pg_15547_CHI	pg_15550_CHI	pg_15551_CHI	pg_15552_CHI	pg_15556_CHI	pg_15559_CHI	pg_15560_CHI	pg_15562_CHI	pg_15563_CHI	pg_15565_CHI	pg_15567_CHI	pg_15571_CHI	pg_15575_CHI	pg_15578_CHI	pg_15579_CHI	pg_15581_CHI	pg_15586_CHI	pg_15588_CHI	pg_15595_CHI	pg_15603_CHI	pg_15605_CHI	pg_15606_CHI	pg_15609_CHI	pg_15611_CHI	pg_15905_NZN	pg_15906_NZN	pg_15907_NZN	pg_15909_NZN	pg_15910_NZN	pg_15911_NZN	pg_15912_NZN	pg_15913_NZN	pg_15915_NZN	pg_15916_NZN	pg_15917_NZN	pg_15918_NZN	pg_15920_NZN	pg_15921_NZN	pg_15923_NZN	pg_15924_NZN	pg_15926_NZN	pg_15927_NZN	pg_15928_NZN	pg_15929_NZN	pg_15930_NZN	pg_15931_NZN	pg_15932_NZN	pg_15934_NZN	pg_15937_NZN	pg_15938_NZN	pg_15940_NZN	pg_15942_NZN	pg_15943_NZN	pg_15944_NZN	pg_15946_NZN	pg_15948_NZN	pg_15949_NZN	pg_15950_NZN	pg_15951_NZN	pg_15952_NZN	pg_15953_NZN	pg_15954_NZN	pg_15955_NZN	pg_15957_NZN	pg_15958_NZN	pg_15959_NZN	pg_15963_NZN	pg_15975_NZN	pg_15980_NZN	pg_15981_NZN	pg_15982_NZN	pg_15984_NZN	pg_15986_NZN	pg_15987_NZN	pg_15988_NZN	pg_15991_NZN	pg_15993_NZN	pg_15995_NZN	pg_15997_NZN	pg_16000_NZS	pg_16002_NZS	pg_16003_NZS	pg_16009_NZS	pg_16010_NZS	pg_16012_NZS	pg_16022_NZS	pg_16025_NZS	pg_16034_NZS	pg_16037_NZS	pg_16039_NZS	pg_16040_NZS	pg_16042_NZS	pg_16043_NZS	pg_16045_NZS	pg_16046_NZS	pg_16056_NZS	pg_16057_NZS	pg_16067_NZS	pg_16068_NZS	pg_16069_NZS	pg_16070_NZS	pg_16073_NZS	pg_16074_NZS	pg_16075_NZS	pg_16076_NZS	pg_16077_NZS	pg_16078_NZS	pg_16079_NZS	pg_16080_NZS	pg_16081_NZS	pg_16084_NZS	pg_16089_NZS	pg_16091_NZS	pg_16092_NZS	pg_16093_NZS	pg_16094_NZS	pg_16096_NZS	pg_16097_NZS	pg_16099_NZS	pg_16100_NZS	pg_16101_NZS	pg_16104_NZS	pg_16106_NZS	pg_16107_NZS	pg_16108_NZS	pg_16111_NZS	pg_16112_NZS	pg_16113_NZS	pg_16114_NZS	pg_16115_NZS	pg_16116_NZS	pg_16117_NZS	pg_16119_NZS	pg_16122_NZS	pg_16123_NZS	pg_16124_NZS	pg_16126_NZS	pg_16128_NZS	pg_16130_NZS	pg_16131_NZS	pg_16132_NZS	pg_16134_NZS	pg_16135_NZS	pg_16138_PHO	pg_16139_PHO	pg_16140_PHO	pg_16141_PHO	pg_16142_CHI	pg_17204_CAM	pg_17206_NZS	pg_17208_NZS
pg_14815_VIC	14444	14400	13605	14055	14290	14564	14123	13763	14119	13586	13415	14767	14723	14021	14141	13755	14139	14296	14322	14515	14416	14076	14089	13550	13749	13652	14564	14009	14807	14538	14609	14065	14704	14722	13888	14655	14042	13928	14521	14299	14648	14479	13970	14032	13843	14070	14244	14062	14330	14291	14336	14091	14194	0	14585	14348	14699	14411	14654	14539	14911	13592	14479	13840	13920	13749	14170	13385	14274	13969	13788	13915	13828	13574	13643	13767	14327	13692	13561	14279	14708	14408	14782	14555	13589	14110	13674	13837	14358	14415	13847	14215	13898	13777	13666	14266	13729	14742	14278	14357	14499	14270	14775	14529	14822	14477	14480	14225	14313	14290	14319	14496	14587	14504	14039	14543	14800	14300	13945	14060	14509	14697	14687	13495	14297	13619	14243	14117	14247	14252	13818	14280	14543	13898	14338	14088	14697	14577	13803	13855	13891	14358	14535	14809	14493	13647	14008	14057	14784	14057	14261	14549	14571	14192	13855	14605	13873	13825	14888	13862	13976	14811	14606	14033	14630	14829	14542	14274	14499	14790	14512	14747	13865	14675	14567	14212	14039	13955	14437	14216	14127	14014	14805	14049	14614	13937	14824	14090	14533	14399	14384	14377	14507	14222	14578	14468	14517	14650	14637	14859	14301	14785	14332	14843	14462	14729	14539	14421	14124	14010	13923	14224	14801	14214	13949	14837
pg_14818_VIC	14324	14613	13842	14091	14397	14605	14139	13870	14756	13699	13566	14649	14647	13942	14432	13889	14145	14282	14361	14524	14247	13801	14073	13575	13690	13902	14338	13904	14708	14553	14544	14110	14530	14760	13840	14728	14329	13921	14129	14123	14566	14278	14151	13984	13892	14011	14372	13896	14029	14232	14510	14256	13954	14583	0	14160	14548	14494	14400	14719	14877	13652	14467	13885	13882	13736	14058	13530	14067	14299	13765	13918	13765	13678	13717	13778	14349	13933	13619	14396	14876	14666	14709	14479	13730	14435	14036	13838	14079	14640	13991	13970	14096	13842	13791	14314	13882	14812	14256	14408	14851	14171	14748	14442	14855	14462	14444	14246	14377	14253	14350	14584	14537	14481	14024	14629	14838	14379	14012	14112	14548	14730	14740	13615	14197	13813	14285	14184	14293	14263	14024	13920	14518	13915	13997	13918	14727	14575	13781	13838	13754	14262	14132	14771	14432	13722	14126	14120	14653	14091	14467	14382	14431	14380	13908	14389	13812	13741	14804	13797	14164	14763	14539	13848	14566	14714	14624	14281	14243	14741	14162	14881	14185	14521	14525	14226	14036	13987	14395	14264	14253	14122	14774	13974	14655	14011	14818	13978	14529	14535	14392	14565	14588	14265	14658	14412	14526	14362	14642	14835	14234	14848	14255	14831	14629	14788	14504	14406	14237	14143	14091	14330	14842	14111	13927	14812
pg_15516_CHI	13719	14346	12776	13036	13889	14287	13410	12758	14348	12037	11633	14352	14380	13151	14038	12740	13477	13859	13949	14224	13743	12629	13048	11737	12184	12866	13816	12804	14492	14225	14249	13341	14209	14576	12459	14437	13753	12856	13188	13279	14207	13579	13426	12927	12796	13060	13925	12790	13043	13580	14082	13665	13005	14347	14161	0	14032	13835	13797	14496	14617	11628	13727	12270	12315	12080	12990	11333	13172	13614	12221	12611	11853	11918	12052	12418	13729	12895	11804	13742	14734	14427	14529	14071	12186	13894	13088	12427	13122	14346	13066	12854	13240	12594	12457	13785	12777	14633	13531	13884	14660	13494	14574	13945	14742	14049	14004	13661	13922	13689	13823	14263	14099	14071	12970	14299	14706	13796	12976	13270	14125	14374	14463	11690	13388	12543	13566	13416	13647	13687	13065	12488	13991	12700	12906	12656	14539	14123	12355	12613	12401	13604	13237	14404	14028	12118	13388	13468	14365	13316	14160	13780	13990	13888	12784	13869	12412	12323	14638	12377	13401	14553	14093	12644	14254	14421	14266	13491	13627	14528	13249	14791	13606	14045	14165	13496	13142	13065	13906	13606	13545	13283	14583	12827	14431	13145	14582	12808	14129	14100	13636	14190	14303	13503	14467	13939	14225	13779	14312	14641	13555	14690	13584	14596	14451	14582	14029	13982	13669	13481	13345	13877	14570	13240	12673	14672
pg_15518_CHI	14344	14688	13940	14079	14427	14632	14193	13917	14821	13674	13523	14652	14672	14096	14529	13936	14244	14390	14452	14589	14342	13898	14057	13578	13740	13951	14374	13924	14708	14607	14603	14166	14554	14777	13817	14716	14386	13953	14091	14100	14594	14255	14169	13995	13949	14063	14471	13952	14021	14279	14568	14351	14026	14699	14550	14033	0	14475	14351	14756	14849	13558	14395	13817	13815	13711	14035	13506	14069	14321	13734	13918	13654	13663	13697	13815	14395	14039	13581	14371	14898	14763	14748	14503	13721	14483	14099	13812	14065	14682	14055	13959	14173	13937	13851	14376	13951	14847	14309	14465	14922	14220	14798	14462	14882	14512	14500	14326	14455	14313	14409	14674	14549	14527	14053	14679	14864	14426	14054	14141	14541	14723	14740	13586	14250	13866	14297	14233	14335	14346	14078	13815	14489	13954	13969	13893	14765	14584	13804	13873	13798	14338	14148	14752	14479	13723	14175	14217	14642	14116	14570	14398	14456	14462	13917	14414	13817	13795	14821	13786	14196	14760	14563	13904	14576	14741	14683	14284	14250	14775	14101	14955	14341	14502	14564	14290	14109	14099	14436	14343	14302	14182	14791	13933	14706	14120	14825	13945	14595	14557	14393	14631	14656	14303	14727	14473	14585	14352	14675	14860	14279	14858	14272	14830	14725	14808	14541	14500	14351	14257	14224	14442	14827	14133	13935	14853
pg_15520_CHI	14244	14416	13462	13768	14193	14514	13928	13536	14289	13120	12929	14675	14642	13784	14198	13512	13995	14218	14253	14468	14245	13658	13766	13049	13333	13508	14310	13667	14711	14474	14543	13903	14555	14672	13508	14589	14000	13634	14103	14006	14498	14171	13911	13765	13534	13810	14223	13710	13946	14130	14322	14053	13856	14411	14496	13836	14475	0	14364	14503	14808	13011	14157	13308	13351	13188	13712	12722	13919	13833	13307	13478	13210	13015	13154	13286	14096	13441	12966	14134	14741	14445	14674	14387	13128	14086	13478	13346	13939	14449	13603	13785	13679	13455	13316	14156	13443	14733	14069	14210	14607	14038	14725	14361	14804	14329	14325	14019	14213	14131	14191	14409	14469	14370	13736	14474	14793	14173	13697	13851	14407	14610	14626	12973	14024	13318	14066	13939	14126	14143	13579	13745	14400	13541	13901	13671	14668	14429	13391	13482	13492	14184	14104	14687	14396	13206	13848	13916	14656	13834	14280	14302	14378	14154	13504	14359	13426	13366	14792	13449	13806	14714	14402	13646	14517	14683	14483	14069	14218	14731	14091	14774	13812	14442	14456	14003	13757	13691	14267	14076	14005	13836	14713	13655	14613	13729	14731	13731	14415	14372	14139	14384	14454	14009	14588	14313	14437	14394	14564	14805	14069	14793	14091	14780	14495	14703	14358	14306	14034	13912	13806	14206	14700	13903	13529	14771
pg_15529_CHI	14137	14660	13621	13794	14278	14519	13908	13557	14927	13189	12951	14516	14572	13729	14459	13548	14009	14217	14307	14426	14151	13471	13831	12954	13216	13690	14118	13531	14643	14500	14423	13908	14363	14739	13487	14673	14258	13616	13658	13729	14420	13986	13976	13629	13540	13689	14311	13457	13575	14092	14457	14151	13579	14651	14400	13797	14348	14361	0	14694	14799	13118	14209	13455	13330	13217	13614	12865	13562	14216	13191	13464	13066	13132	13242	13241	14188	13629	13026	14237	14903	14734	14640	14367	13220	14372	13870	13376	13553	14662	13755	13477	13977	13627	13496	14226	13645	14771	14110	14298	14983	13994	14706	14274	14864	14350	14364	14098	14294	14130	14232	14586	14408	14391	13776	14602	14827	14301	13813	13908	14421	14679	14711	13102	14041	13475	14084	14010	14166	14095	13782	13338	14379	13533	13515	13454	14678	14490	13376	13449	13295	14108	13713	14702	14276	13268	13953	13986	14481	13889	14480	14133	14289	14379	13554	14058	13323	13237	14722	13315	13967	14696	14476	13459	14427	14634	14610	14125	13960	14653	13691	14933	14196	14278	14411	14065	13813	13767	14251	14098	14135	13983	14745	13574	14620	13866	14739	13527	14469	14428	14278	14528	14549	14142	14661	14293	14473	14147	14558	14839	14002	14822	14051	14794	14707	14768	14416	14337	14196	14094	14063	14288	14788	13797	13585	14760
pg_15535_CHI	14635	14562	14083	14372	14467	14729	14376	14113	14344	13918	13701	14855	14820	14270	14371	14084	14437	14576	14583	14694	14600	14314	14313	13886	14067	14033	14720	14270	14874	14683	14771	14388	14783	14827	14218	14750	14336	14268	14650	14478	14761	14587	14237	14360	14153	14349	14500	14331	14530	14511	14553	14390	14407	14538	14720	14496	14755	14502	14696	0	14942	13821	14589	14011	14153	13952	14349	13641	14387	14162	14068	14126	14008	13858	13828	13984	14458	13879	13827	14440	14795	14560	14858	14691	13840	14273	13909	13996	14537	14597	14111	14437	14160	14060	13978	14521	13996	14840	14503	14536	14642	14429	14858	14688	14905	14651	14648	14400	14553	14495	14509	14653	14733	14645	14269	14655	14874	14472	14253	14325	14653	14855	14772	13776	14500	13971	14478	14339	14509	14461	14100	14425	14713	14170	14510	14308	14783	14696	14085	14128	14151	14544	14667	14921	14646	13948	14285	14362	14858	14263	14487	14679	14690	14413	14090	14744	14144	14113	14940	14169	14219	14879	14722	14260	14746	14916	14717	14491	14633	14880	14630	14840	14064	14790	14723	14449	14307	14178	14666	14427	14441	14293	14885	14278	14784	14198	14911	14361	14728	14608	14587	14627	14630	14447	14749	14633	14672	14757	14792	14924	14479	14904	14513	14924	14611	14819	14670	14575	14396	14294	14196	14513	14913	14430	14241	14923
pg_15537_CHI	14783	14913	14591	14666	14808	14902	14729	14596	14962	14484	14428	14924	14916	14656	14835	14598	14708	14805	14814	14885	14795	14578	14673	14441	14514	14622	14801	14611	14930	14896	14892	14706	14882	14969	14550	14938	14771	14623	14707	14708	14880	14749	14741	14633	14609	14674	14824	14603	14661	14755	14861	14804	14645	14911	14879	14618	14849	14808	14802	14943	0	14400	14770	14522	14509	14493	14638	14384	14671	14756	14518	14598	14483	14455	14500	14542	14793	14639	14462	14799	15011	14936	14931	14864	14495	14833	14686	14542	14662	14920	14648	14622	14684	14592	14556	14786	14586	14987	14740	14801	15014	14725	14960	14828	14995	14815	14838	14753	14790	14753	14789	14882	14838	14861	14642	14887	14992	14781	14653	14706	14879	14903	14941	14421	14726	14558	14755	14719	14759	14763	14638	14578	14835	14599	14630	14561	14953	14849	14535	14583	14539	14756	14687	14914	14836	14507	14745	14749	14915	14708	14874	14799	14813	14828	14608	14809	14546	14519	14985	14546	14734	14957	14827	14565	14883	14918	14874	14740	14763	14958	14697	15024	14751	14837	14865	14730	14667	14643	14819	14756	14727	14684	14953	14617	14915	14658	14958	14624	14858	14872	14737	14894	14897	14723	14946	14813	14852	14802	14889	14986	14759	14984	14747	14956	14920	14952	14845	14819	14754	14726	14693	14821	14943	14687	14585	14985
pg_15538_CHI	13026	13614	10908	11707	13069	13824	12189	10873	13030	9493	8364	14045	14100	11647	12888	10805	12493	13051	13215	13721	13052	11099	11652	8719	10054	11006	13219	11341	14234	13726	13834	12194	13808	14257	10755	14054	12554	11334	12267	12258	13747	12837	12105	11520	10976	11742	13103	11199	11862	12725	13257	12584	11758	13578	13639	11615	13544	12998	13105	13808	14386	0	12856	10037	10289	9721	11492	7567	11817	12057	10001	10784	9379	9049	9376	10057	12795	10564	8793	12756	14385	13738	14205	13532	9517	12578	10837	10299	11872	13683	11286	11480	11647	10630	10213	12853	10771	14302	12574	13035	13948	12382	14259	13354	14482	13395	13392	12537	13062	12745	13055	13632	13567	13416	11485	13710	14427	12865	11423	11900	13549	14017	14070	8391	12351	10227	12534	12196	12724	12696	11299	10836	13389	10885	11609	10979	14117	13546	10136	10756	10373	12710	12408	14097	13415	9535	12018	12195	14052	11971	13260	13154	13431	12873	10897	13145	10396	10134	14433	10366	11960	14290	13593	10954	13821	14177	13756	12612	12909	14259	12363	14445	11964	13588	13686	12455	11747	11554	13206	12614	12540	12050	14333	11311	13997	11719	14367	11374	13624	13426	12850	13561	13707	12533	13994	13269	13598	13210	13904	14431	12517	14450	12730	14376	13778	14263	13444	13292	12604	12163	11907	12971	14259	12068	11003	14439
pg_15541_CHI	14162	14500	13469	13737	14209	14500	13879	13458	14493	13062	12805	14603	14606	13732	14271	13481	13998	14191	14278	14458	14183	13524	13727	12849	13211	13521	14214	13572	14649	14501	14516	13875	14507	14717	13391	14626	14064	13580	13911	13869	14452	14080	13898	13682	13483	13724	14240	13564	13767	14085	14363	14081	13740	14478	14468	13727	14394	14156	14211	14589	14769	12870	0	13182	13198	13072	13625	12596	13787	13930	13191	13448	13018	12901	13037	13231	14094	13512	12868	14136	14788	14530	14635	14383	13059	14118	13524	13276	13787	14492	13601	13589	13739	13429	13286	14157	13464	14720	14005	14218	14703	13973	14701	14300	14833	14305	14347	13972	14202	14076	14163	14442	14399	14358	13670	14512	14785	14170	13651	13820	14415	14592	14642	12849	13941	13284	14082	13906	14108	14067	13650	13510	14343	13503	13686	13519	14667	14376	13276	13424	13339	14074	13911	14633	14377	13101	13895	13923	14593	13838	14352	14224	14341	14204	13507	14292	13312	13248	14774	13319	13839	14716	14394	13494	14483	14623	14472	14038	14117	14708	13961	14821	13960	14372	14428	13978	13723	13680	14256	14025	14018	13831	14719	13593	14599	13747	14728	13574	14388	14400	14133	14389	14527	13963	14624	14286	14427	14256	14543	14826	14008	14778	14056	14771	14549	14738	14322	14340	14054	13942	13874	14227	14717	13803	13475	14771
pg_15545_CHI	13356	13860	11645	12330	13343	14026	12711	11689	13368	10634	9737	14228	14236	12290	13303	11617	12961	13416	13525	13952	13424	11845	12190	10103	11019	11718	13571	12026	14341	13971	14023	12706	13995	14411	11526	14161	12978	12044	12786	12784	13953	13217	12584	12190	11763	12349	13421	11978	12519	13101	13600	13021	12389	13838	13885	12267	13815	13305	13454	14009	14519	10047	13180	0	11109	10644	12137	9154	12376	12528	10992	11547	10390	10174	10388	11004	13122	11361	10080	13120	14519	13942	14354	13778	10534	12992	11564	11129	12521	13874	11938	12193	12213	11523	11143	13270	11561	14435	12975	13403	14127	12885	14402	13647	14599	13681	13645	12993	13408	13169	13366	13875	13846	13658	12167	13945	14573	13263	12153	12520	13823	14199	14220	9964	12866	11188	13068	12778	13176	13199	12003	11788	13733	11616	12382	11902	14328	13758	11220	11619	11386	13167	12841	14233	13705	10696	12665	12762	14214	12506	13576	13441	13665	13259	11677	13531	11330	11098	14550	11342	12540	14405	13727	11840	14021	14310	13919	12958	13238	14418	12845	14565	12484	13814	13887	12851	12313	12068	13490	12949	12926	12500	14408	11981	14188	12227	14451	12083	13863	13674	13099	13751	13895	12909	14142	13552	13901	13547	14112	14548	13071	14542	13039	14492	14015	14411	13624	13606	13072	12687	12487	13351	14373	12632	11730	14573
pg_15546_CHI	13310	14001	11794	12343	13450	14013	12750	11738	13814	10767	10134	14178	14227	12312	13532	11709	12920	13381	13527	13932	13333	11889	12294	10290	11127	11927	13459	11990	14358	13966	13997	12701	13958	14404	11539	14222	13140	12002	12621	12693	13915	13118	12742	12156	11803	12328	13503	11910	12351	13120	13735	13125	12298	13914	13878	12310	13809	13345	13326	14148	14503	10296	13192	11108	0	10793	12069	9528	12342	12813	11020	11612	10573	10397	10704	11081	13186	11709	10234	13235	14582	14053	14302	13734	10798	13223	11928	11320	12341	13985	12094	12051	12387	11698	11378	13331	11746	14443	13007	13420	14334	12890	14401	13596	14581	13683	13668	13029	13399	13162	13394	13970	13825	13696	12286	14038	14564	13366	12205	12627	13808	14196	14251	10214	12867	11393	13084	12827	13181	13211	12158	11691	13704	11758	12201	11795	14338	13819	11287	11625	11392	13135	12720	14236	13699	10864	12705	12811	14169	12661	13708	13412	13640	13419	11739	13393	11311	11123	14476	11312	12635	14369	13804	11757	13980	14274	13950	13060	13184	14374	12732	14606	12825	13744	13841	12941	12374	12266	13482	13051	13006	12639	14426	11979	14177	12399	14457	12006	13844	13737	13207	13842	13986	12979	14218	13527	13846	13432	14087	14592	13036	14552	13107	14496	14089	14444	13702	13653	13117	12861	12652	13430	14391	12551	11806	14538
pg_15547_CHI	13186	13782	11408	12163	13208	13926	12465	11366	13481	10302	9374	14135	14142	12020	13159	11349	12718	13209	13379	13852	13215	11528	12015	9668	10647	11500	13366	11693	14297	13822	13897	12464	13848	14351	11210	14124	12845	11731	12420	12456	13853	12956	12343	11858	11427	12043	13284	11642	12138	12922	13508	12854	11988	13748	13737	12080	13710	13187	13218	13952	14492	9733	13072	10646	10798	0	11831	8812	12073	12433	10569	11230	10045	9853	10076	10657	13003	11218	9653	12996	14478	13885	14275	13652	10198	12865	11432	10790	12158	13847	11745	11825	12065	11308	10903	13133	11344	14381	12836	13273	14180	12703	14358	13539	14551	13561	13526	12790	13265	12947	13225	13808	13733	13581	11965	13907	14539	13183	11936	12310	13718	14180	14168	9658	12691	10898	12881	12595	13010	12995	11828	11312	13577	11397	11991	11496	14236	13686	10899	11258	10961	12986	12554	14217	13562	10404	12417	12589	14103	12245	13475	13267	13519	13184	11359	13318	10941	10736	14478	10906	12344	14352	13718	11486	13886	14240	13895	12819	13032	14328	12540	14559	12389	13671	13768	12712	12075	11878	13378	12838	12809	12307	14390	11664	14101	12060	14432	11743	13749	13612	13053	13684	13831	12797	14089	13445	13784	13352	14028	14532	12843	14519	12859	14484	13969	14345	13553	13478	12908	12563	12307	13218	14360	12347	11491	14512
pg_15550_CHI	13536	14177	12475	12846	13731	14148	13099	12441	14194	11645	11354	14258	14354	12767	13790	12359	13240	13644	13740	14054	13592	12562	12942	11380	11964	12525	13661	12524	14444	14087	14119	13099	14087	14469	12316	14373	13489	12606	13043	13084	14046	13424	13166	12657	12391	12789	13725	12461	12776	13480	13950	13408	12762	14168	14058	12989	14033	13710	13615	14348	14636	11504	13623	12138	12073	11831	0	10846	12824	13246	11802	12267	11714	11438	11764	11848	13508	12367	11386	13538	14669	14244	14404	13949	11653	13636	12600	12145	12790	14187	12689	12545	12983	12435	12185	13607	12425	14551	13418	13697	14572	13289	14480	13868	14675	13919	13877	13373	13670	13491	13645	14098	14004	13914	12819	14198	14643	13642	12773	13074	13985	14363	14424	11381	13288	12075	13423	13222	13476	13476	12747	12419	13916	12425	12689	12384	14425	14045	12083	12259	12132	13469	13143	14407	13916	11819	13102	13199	14290	13090	13927	13694	13893	13694	12372	13636	12078	11899	14580	12022	13103	14483	14051	12428	14132	14416	14183	13476	13484	14455	13126	14719	13303	13927	14050	13277	12868	12903	13758	13398	13390	13125	14537	12656	14310	12943	14549	12592	14026	13954	13647	14037	14161	13404	14299	13767	14033	13730	14257	14696	13357	14611	13438	14606	14286	14560	13929	13876	13482	13255	13138	13697	14530	12942	12503	14598
pg_15551_CHI	12754	13440	10278	11338	12842	13653	11795	10227	12637	8435	7110	13940	14022	11083	12541	10046	12111	12761	12935	13549	12826	10661	11255	7477	9349	10254	12995	10837	14179	13547	13694	11857	13688	14165	10150	13972	12230	10857	11922	11926	13577	12605	11753	10954	10257	11179	12807	10602	11380	12475	13067	12208	11349	13372	13519	11320	13493	12709	12853	13629	14371	7565	12583	9143	9519	8804	10835	0	11310	11408	8972	9912	8318	7685	8335	8975	12372	9516	7578	12394	14302	13495	14125	13375	8182	12152	9976	9578	11323	13488	10766	10908	11156	10091	9505	12663	10167	14239	12323	12770	13782	12115	14212	13200	14434	13238	13199	12222	12845	12507	12807	13450	13417	13200	11010	13584	14372	12627	10924	11532	13376	13915	13952	7170	12042	9381	12256	11914	12474	12442	10714	10303	13235	10194	11140	10439	14025	13389	9396	10071	9795	12480	12061	14007	13272	8588	11559	11826	13980	11627	12985	12975	13276	12586	10197	12883	9468	9182	14359	9560	11497	14195	13423	10517	13706	14104	13545	12384	12666	14161	12020	14361	11471	13438	13542	12055	11259	11084	13015	12258	12152	11682	14249	10808	13880	11257	14247	10849	13474	13194	12582	13309	13547	12246	13857	13028	13511	13078	13798	14423	12255	14374	12435	14314	13611	14215	13277	13132	12364	11873	11532	12793	14161	11621	10491	14406
pg_15552_CHI	13711	14310	12656	13110	13835	14295	13306	12661	14472	12014	11550	14331	14399	13020	13957	12602	13438	13747	13867	14146	13717	12520	13068	11538	12056	12815	13719	12663	14482	14206	14181	13275	14130	14583	12563	14470	13674	12765	13053	13113	14150	13542	13337	12899	12638	12990	13883	12638	12864	13604	14085	13561	12881	14274	14069	13173	14069	13919	13564	14387	14671	11831	13787	12378	12348	12074	12826	11322	0	13552	12103	12504	11901	11866	12056	12045	13695	12600	11697	13764	14748	14429	14442	14030	11999	13809	12985	12316	12842	14348	12927	12645	13229	12736	12484	13801	12706	14609	13582	13844	14729	13406	14540	13961	14727	13991	14019	13566	13863	13646	13790	14267	14113	14075	13023	14349	14723	13835	13056	13263	14111	14479	14497	11742	13483	12486	13557	13451	13671	13646	13002	12470	14083	12651	12827	12584	14479	14182	12331	12557	12263	13602	13134	14534	13943	12136	13315	13358	14276	13233	14072	13752	13880	13896	12698	13599	12270	12131	14576	12276	13311	14556	14170	12518	14184	14454	14349	13594	13497	14485	13126	14808	13509	14049	14147	13508	13135	12975	13866	13587	13557	13257	14589	12796	14379	13093	14624	12710	14166	14066	13793	14219	14234	13625	14426	13916	14173	13738	14337	14719	13491	14701	13555	14681	14419	14606	14069	13979	13661	13460	13345	13807	14627	13148	12759	14649
pg_15556_CHI	13999	14013	12725	13340	13831	14286	13444	12765	13444	12253	11813	14557	14523	13192	13513	12756	13566	13847	13911	14268	13994	13240	13315	12172	12722	12611	14179	13195	14645	14218	14413	13469	14422	14549	12964	14441	13460	13123	13953	13698	14324	13977	13281	13286	12836	13316	13811	13224	13709	13837	13923	13577	13508	13964	14296	13611	14316	13828	14213	14158	14752	12066	13926	12528	12815	12429	13244	11419	13547	0	12580	12826	12543	11997	12153	12458	13686	12373	12048	13621	14535	14003	14565	14201	12080	13335	12312	12624	13641	14041	12892	13453	12984	12739	12513	13766	12603	14556	13694	13831	14173	13667	14610	14187	14679	14100	14100	13565	13888	13771	13839	14084	14248	14073	13176	14214	14653	13739	13057	13321	14141	14507	14440	11875	13666	12358	13649	13385	13760	13688	12841	13442	14174	12880	13615	13211	14476	14196	12660	12775	12917	13829	13989	14597	14158	12308	13260	13389	14568	13278	13798	14139	14203	13651	12743	14235	12764	12674	14709	12802	13129	14621	14224	13136	14375	14645	14223	13753	14052	14628	13987	14562	12975	14378	14258	13541	13234	13042	14017	13605	13578	13309	14626	13221	14380	13117	14654	13322	14223	14060	13877	14025	14162	13638	14301	14039	14193	14278	14418	14717	13739	14673	13784	14683	14129	14559	14145	14034	13573	13331	13147	13802	14586	13518	13046	14707
